id_venta,producto,cantidad,precio_unitario,total,fecha
1874,Teclado,1,4423,4423,2025-06-08
1875,Disco Duro,3,3974,11922,2023-12-10
1876,Laptop,2,2919,5838,2025-06-27
1877,Laptop,1,80,80,2025-03-09
1878,Laptop,2,3967,7934,2025-01-18
1879,Teclado,3,2310,6930,2023-10-29
1880,Tablet,1,492,492,2024-04-24
1881,Memoria USB,4,978,3912,2024-09-14
1882,Teclado,1,552,552,2025-06-02
1883,Auriculares,4,513,2052,2024-06-25
1884,Memoria USB,1,101,101,2024-08-08
1885,Mouse,4,4994,19976,2023-10-27
1886,Disco Duro,3,2990,8970,2024-11-24
1887,Teclado,3,31,93,2024-08-03
1888,Impresora,3,4564,13692,2024-07-12
1889,Memoria USB,1,781,781,2025-06-19
1890,Auriculares,3,3205,9615,2025-04-12
1891,Mouse,2,45,90,2023-09-24
1892,Tablet,3,1826,5478,2023-10-29
1893,Impresora,4,4177,16708,2024-02-25
1894,Memoria USB,4,4344,17376,2024-03-01
1895,Disco Duro,4,4722,18888,2024-03-22
1896,Impresora,1,3679,3679,2025-04-13
1897,Mouse,2,1545,3090,2024-10-23
1898,Impresora,3,780,2340,2024-08-07
1899,Monitor,2,614,1228,2023-12-08
1900,Celular,2,1075,2150,2024-04-18
1901,Tablet,4,1874,7496,2024-03-25
1902,Mouse,4,3103,12412,2024-02-15
1903,Impresora,4,3936,15744,2025-03-09
1904,Celular,1,3695,3695,2024-07-17
1905,Celular,2,2068,4136,2025-03-05
1906,Impresora,2,1478,2956,2025-05-09
1907,Disco Duro,1,1239,1239,2024-11-14
1908,Monitor,1,4248,4248,2025-04-20
1909,Teclado,1,4201,4201,2024-11-11
1910,Monitor,2,1519,3038,2025-02-09
1911,Impresora,2,1850,3700,2025-05-27
1912,Tablet,4,3415,13660,2024-02-17
1913,Teclado,4,1223,4892,2024-09-20
1914,Mouse,2,4290,8580,2024-01-14
1915,Monitor,4,2830,11320,2024-03-07
1916,Impresora,1,3112,3112,2023-11-14
1917,Monitor,3,3064,9192,2025-06-21
1918,Teclado,4,4693,18772,2023-11-15
1919,Auriculares,2,3534,7068,2024-11-21
1920,Memoria USB,4,1818,7272,2024-12-10
1921,Monitor,4,2595,10380,2024-05-01
1922,Mouse,4,164,656,2023-11-02
1923,Mouse,3,4877,14631,2024-04-01
1924,Laptop,1,3946,3946,2024-05-24
1925,Monitor,2,1397,2794,2024-04-24
1926,Memoria USB,3,3166,9498,2024-07-28
1927,Disco Duro,2,1845,3690,2025-03-17
1928,Celular,2,813,1626,2024-12-05
1929,Memoria USB,2,1621,3242,2024-11-18
1930,Celular,3,4434,13302,2023-08-29
1931,Celular,1,1130,1130,2024-02-26
1932,Auriculares,2,4073,8146,2023-08-26
1933,Laptop,1,4813,4813,2025-05-28
1934,Memoria USB,1,3957,3957,2023-12-25
1935,Memoria USB,4,3983,15932,2023-09-06
1936,Auriculares,3,4962,14886,2025-01-28
1937,Monitor,3,802,2406,2025-05-13
1938,Monitor,4,1136,4544,2024-04-18
1939,Monitor,4,1770,7080,2024-08-16
1940,Tablet,1,2596,2596,2025-01-21
1941,Celular,2,4047,8094,2024-07-07
1942,Tablet,3,3356,10068,2024-04-09
1943,Laptop,2,4407,8814,2023-09-21
1944,Auriculares,2,1507,3014,2025-02-06
1945,Memoria USB,4,3895,15580,2024-01-25
1946,Celular,2,3651,7302,2025-05-13
1947,Tablet,1,4212,4212,2025-07-27
1948,Tablet,4,3978,15912,2024-09-24
1949,Impresora,2,3417,6834,2024-08-02
1950,Tablet,4,93,372,2024-03-04
1951,Disco Duro,1,1379,1379,2024-02-06
1952,Memoria USB,1,1111,1111,2024-09-02
1953,Disco Duro,2,4873,9746,2024-12-23
1954,Memoria USB,4,1961,7844,2024-08-18
1955,Auriculares,2,3168,6336,2024-12-16
1956,Memoria USB,2,4323,8646,2024-04-22
1957,Disco Duro,4,1264,5056,2025-03-25
1958,Memoria USB,2,1305,2610,2025-04-20
1959,Auriculares,1,4525,4525,2025-04-02
1960,Auriculares,4,3056,12224,2024-02-09
1961,Laptop,4,790,3160,2025-01-16
1962,Memoria USB,4,1863,7452,2024-10-01
1963,Impresora,4,93,372,2025-03-18
1964,Monitor,2,1680,3360,2024-03-16
1965,Mouse,2,4369,8738,2024-01-23
1966,Auriculares,1,839,839,2023-10-09
1967,Teclado,3,3838,11514,2025-06-01
1968,Monitor,3,351,1053,2023-08-23
1969,Celular,1,1441,1441,2024-10-02
1970,Memoria USB,3,3675,11025,2023-12-07
1971,Disco Duro,1,4951,4951,2024-02-11
1972,Mouse,2,1711,3422,2025-01-09
1973,Teclado,4,4570,18280,2023-12-30
1974,Monitor,4,4428,17712,2024-09-23
1975,Memoria USB,2,247,494,2024-06-11
1976,Laptop,4,2901,11604,2025-02-24
1977,Celular,4,4973,19892,2024-11-11
1978,Mouse,3,2885,8655,2023-09-07
1979,Impresora,2,2595,5190,2025-05-22
1980,Laptop,3,4542,13626,2024-08-05
1981,Teclado,3,484,1452,2024-03-12
1982,Mouse,4,297,1188,2024-01-03
1983,Laptop,4,4134,16536,2025-01-29
1984,Celular,2,85,170,2025-01-11
1985,Impresora,4,4282,17128,2023-10-27
1986,Laptop,4,422,1688,2024-12-14
1987,Tablet,2,4003,8006,2024-11-23
1988,Impresora,4,4524,18096,2024-07-29
1989,Teclado,3,3498,10494,2025-07-29
1990,Celular,2,3464,6928,2025-05-09
1991,Memoria USB,4,4712,18848,2024-01-28
1992,Disco Duro,1,4439,4439,2024-01-30
1993,Disco Duro,2,3059,6118,2024-05-02
1994,Disco Duro,2,1457,2914,2025-01-30
1995,Mouse,1,448,448,2025-02-21
1996,Teclado,4,2702,10808,2024-01-24
1997,Celular,4,2797,11188,2024-12-20
1998,Impresora,2,3398,6796,2024-10-27
1999,Mouse,2,412,824,2023-09-18
2000,Teclado,4,4561,18244,2023-09-03
2001,Memoria USB,4,361,1444,2023-10-28
2002,Tablet,3,152,456,2025-02-14
2003,Celular,2,284,568,2023-11-26
2004,Disco Duro,2,4208,8416,2024-03-24
2005,Laptop,1,1705,1705,2024-03-03
2006,Celular,3,1454,4362,2025-05-30
2007,Auriculares,4,1680,6720,2024-06-07
2008,Teclado,3,3837,11511,2025-02-16
2009,Monitor,4,2374,9496,2023-09-30
2010,Memoria USB,4,285,1140,2024-03-15
2011,Tablet,3,4761,14283,2025-02-27
2012,Memoria USB,2,1156,2312,2024-12-18
2013,Celular,4,4569,18276,2024-07-24
2014,Monitor,3,4946,14838,2024-12-30
2015,Auriculares,1,1410,1410,2024-04-27
2016,Impresora,3,1132,3396,2023-11-04
2017,Laptop,1,2254,2254,2024-08-29
2018,Monitor,4,2886,11544,2025-07-24
2019,Teclado,3,3088,9264,2024-01-07
2020,Disco Duro,3,2199,6597,2024-11-21
2021,Auriculares,1,4987,4987,2024-11-08
2022,Laptop,3,654,1962,2024-08-09
2023,Tablet,3,3651,10953,2024-10-06
2024,Disco Duro,4,1419,5676,2025-06-30
2025,Celular,3,4806,14418,2025-02-10
2026,Monitor,2,2759,5518,2024-11-17
2027,Laptop,1,3190,3190,2024-10-14
2028,Mouse,3,1885,5655,2024-11-14
2029,Impresora,1,1975,1975,2025-03-29
2030,Impresora,1,4697,4697,2023-12-15
2031,Auriculares,1,2238,2238,2023-10-12
2032,Tablet,3,1409,4227,2024-08-25
2033,Auriculares,3,4899,14697,2025-07-05
2034,Mouse,1,3150,3150,2025-01-18
2035,Teclado,2,4296,8592,2024-03-19
2036,Tablet,1,4134,4134,2025-05-10
2037,Memoria USB,2,1269,2538,2025-07-01
2038,Teclado,1,3186,3186,2024-10-30
2039,Tablet,4,1265,5060,2024-04-05
2040,Tablet,1,73,73,2025-06-15
2041,Mouse,1,2930,2930,2024-05-16
2042,Celular,3,2416,7248,2023-12-16
2043,Mouse,2,462,924,2025-04-13
2044,Tablet,4,4695,18780,2024-08-16
2045,Laptop,2,3631,7262,2024-07-16
2046,Teclado,4,4397,17588,2023-10-01
2047,Mouse,1,2427,2427,2024-02-20
2048,Celular,3,842,2526,2024-12-24
2049,Monitor,3,3722,11166,2024-03-18
2050,Auriculares,2,2959,5918,2024-05-21
2051,Tablet,3,4756,14268,2023-12-19
2052,Memoria USB,2,1051,2102,2024-09-07
2053,Monitor,2,2036,4072,2025-02-08
2054,Impresora,4,582,2328,2024-05-06
2055,Disco Duro,2,2558,5116,2024-12-17
2056,Celular,4,360,1440,2025-01-12
2057,Memoria USB,3,4587,13761,2023-11-22
2058,Disco Duro,2,3795,7590,2024-01-30
2059,Celular,2,2316,4632,2024-01-18
2060,Laptop,1,254,254,2023-12-17
2061,Auriculares,2,1136,2272,2024-11-22
2062,Monitor,2,1928,3856,2025-03-09
2063,Teclado,1,1437,1437,2023-10-06
2064,Celular,1,4939,4939,2024-04-12
2065,Teclado,3,1311,3933,2024-08-31
2066,Auriculares,2,3508,7016,2025-02-19
2067,Tablet,3,4747,14241,2024-03-06
2068,Impresora,3,3674,11022,2023-09-16
2069,Monitor,1,548,548,2024-09-20
2070,Auriculares,4,3344,13376,2025-08-05
2071,Auriculares,3,2000,6000,2023-09-27
2072,Laptop,4,2959,11836,2024-12-08
2073,Disco Duro,2,1349,2698,2024-04-01
2074,Impresora,1,1253,1253,2025-02-02
2075,Monitor,2,1773,3546,2024-02-26
2076,Tablet,2,2820,5640,2024-09-27
2077,Tablet,1,2953,2953,2024-05-05
2078,Mouse,2,2779,5558,2025-06-06
2079,Auriculares,1,2795,2795,2024-01-05
2080,Celular,4,3507,14028,2025-04-04
2081,Laptop,2,3870,7740,2024-11-08
2082,Impresora,1,2547,2547,2024-10-13
2083,Tablet,3,910,2730,2024-06-09
2084,Monitor,2,2085,4170,2025-03-18
2085,Mouse,4,1208,4832,2023-12-29
2086,Monitor,1,4317,4317,2024-07-28
2087,Laptop,2,760,1520,2024-05-05
2088,Celular,2,1389,2778,2025-08-15
2089,Mouse,2,1409,2818,2025-03-10
2090,Mouse,4,2020,8080,2025-07-09
2091,Disco Duro,1,1491,1491,2023-11-30
2092,Impresora,3,1556,4668,2023-09-30
2093,Mouse,3,338,1014,2024-05-11
2094,Disco Duro,3,2284,6852,2024-01-19
2095,Disco Duro,1,1914,1914,2025-05-16
2096,Laptop,3,3731,11193,2025-07-12
2097,Teclado,4,4839,19356,2024-07-17
2098,Monitor,1,2842,2842,2023-12-20
2099,Celular,2,4528,9056,2025-03-28
2100,Memoria USB,4,1295,5180,2024-03-28
2101,Monitor,2,3103,6206,2023-12-23
2102,Mouse,3,420,1260,2024-04-22
2103,Celular,4,743,2972,2025-03-31
2104,Tablet,1,2349,2349,2025-01-21
2105,Teclado,4,1155,4620,2023-09-12
2106,Tablet,2,2790,5580,2024-02-28
2107,Tablet,1,4866,4866,2024-04-03
2108,Impresora,4,287,1148,2025-04-28
2109,Monitor,4,589,2356,2024-11-30
2110,Memoria USB,4,2576,10304,2023-11-29
2111,Laptop,4,1993,7972,2024-08-19
2112,Memoria USB,1,565,565,2023-11-13
2113,Tablet,2,2842,5684,2025-07-15
2114,Mouse,4,4480,17920,2025-06-16
2115,Teclado,1,4662,4662,2023-10-17
2116,Auriculares,2,290,580,2025-07-24
2117,Memoria USB,4,758,3032,2023-09-13
2118,Tablet,2,1277,2554,2025-03-24
2119,Teclado,2,78,156,2024-02-23
2120,Celular,1,4201,4201,2025-01-25
2121,Monitor,2,4878,9756,2025-03-22
2122,Disco Duro,1,409,409,2024-05-12
2123,Impresora,4,738,2952,2024-04-03
2124,Teclado,2,4264,8528,2025-05-18
2125,Mouse,2,4698,9396,2023-09-29
2126,Mouse,3,140,420,2023-12-23
2127,Teclado,4,2672,10688,2024-01-25
2128,Mouse,4,2323,9292,2024-06-18
2129,Monitor,3,4881,14643,2023-10-28
2130,Mouse,3,2931,8793,2025-05-28
2131,Memoria USB,1,819,819,2024-09-19
2132,Disco Duro,1,3400,3400,2025-06-04
2133,Mouse,2,2126,4252,2025-04-07
2134,Disco Duro,2,1129,2258,2025-03-14
2135,Tablet,2,1270,2540,2025-06-13
2136,Laptop,2,2660,5320,2024-09-30
2137,Monitor,1,1669,1669,2024-11-13
2138,Laptop,4,1365,5460,2023-12-31
2139,Tablet,2,2976,5952,2023-10-30
2140,Monitor,4,2466,9864,2024-08-01
2141,Teclado,2,3384,6768,2024-07-07
2142,Teclado,3,504,1512,2024-02-15
2143,Disco Duro,2,822,1644,2025-03-28
2144,Tablet,2,1735,3470,2025-02-01
2145,Disco Duro,2,1935,3870,2024-01-29
2146,Impresora,1,3503,3503,2025-03-26
2147,Mouse,3,1777,5331,2025-05-08
2148,Auriculares,2,1829,3658,2025-02-05
2149,Impresora,2,3027,6054,2024-01-04
2150,Mouse,4,3245,12980,2023-12-11
2151,Monitor,3,3515,10545,2024-05-31
2152,Disco Duro,2,2340,4680,2025-01-23
2153,Monitor,4,1690,6760,2025-08-10
2154,Monitor,4,4635,18540,2024-03-03
2155,Mouse,1,1171,1171,2023-10-08
2156,Tablet,4,4767,19068,2024-07-29
2157,Mouse,2,2243,4486,2024-04-20
2158,Celular,1,2687,2687,2025-01-25
2159,Teclado,1,230,230,2024-08-26
2160,Teclado,2,2514,5028,2023-12-31
2161,Impresora,3,4701,14103,2024-05-18
2162,Teclado,4,4282,17128,2023-10-22
2163,Mouse,1,2527,2527,2024-02-02
2164,Memoria USB,3,2983,8949,2025-01-28
2165,Disco Duro,2,3448,6896,2024-05-20
2166,Mouse,4,3395,13580,2025-08-11
2167,Mouse,4,3975,15900,2024-01-02
2168,Auriculares,1,3725,3725,2024-04-22
2169,Disco Duro,4,3425,13700,2024-10-29
2170,Celular,4,4058,16232,2023-09-29
2171,Teclado,4,1072,4288,2025-03-12
2172,Disco Duro,4,733,2932,2024-07-06
2173,Teclado,2,2908,5816,2025-01-13
2174,Impresora,3,707,2121,2024-09-01
2175,Disco Duro,2,349,698,2025-03-04
2176,Teclado,2,1766,3532,2025-04-30
2177,Celular,1,1227,1227,2024-12-08
2178,Laptop,4,2162,8648,2023-10-20
2179,Monitor,2,804,1608,2025-04-02
2180,Monitor,4,2716,10864,2025-01-02
2181,Celular,2,3840,7680,2024-03-27
2182,Auriculares,2,3738,7476,2025-03-11
2183,Laptop,1,2713,2713,2025-03-11
2184,Impresora,3,645,1935,2023-12-29
2185,Celular,3,4254,12762,2024-09-08
2186,Monitor,2,3728,7456,2024-09-13
2187,Monitor,1,781,781,2023-11-15
2188,Monitor,4,3999,15996,2025-01-13
2189,Tablet,4,3549,14196,2025-08-17
2190,Celular,2,1575,3150,2025-05-10
2191,Mouse,3,3653,10959,2024-11-01
2192,Impresora,1,695,695,2024-06-10
2193,Monitor,3,4207,12621,2023-10-10
2194,Teclado,4,56,224,2023-10-28
2195,Celular,3,3856,11568,2023-12-29
2196,Tablet,4,1807,7228,2023-09-20
2197,Celular,1,2747,2747,2024-07-30
2198,Impresora,1,3900,3900,2025-02-17
2199,Tablet,2,1914,3828,2023-12-19
2200,Impresora,2,156,312,2025-07-14
2201,Celular,3,3096,9288,2025-06-15
2202,Mouse,1,3903,3903,2024-01-02
2203,Impresora,1,681,681,2024-07-14
2204,Tablet,2,1830,3660,2024-02-23
2205,Tablet,4,434,1736,2025-01-09
2206,Impresora,3,362,1086,2025-05-29
2207,Memoria USB,3,2749,8247,2025-07-11
2208,Celular,2,3470,6940,2025-02-06
2209,Memoria USB,1,3685,3685,2024-04-19
2210,Auriculares,2,3757,7514,2025-04-02
2211,Celular,2,3917,7834,2025-08-07
2212,Impresora,2,4261,8522,2025-01-19
2213,Laptop,2,4438,8876,2024-02-03
2214,Impresora,4,2189,8756,2025-05-23
2215,Memoria USB,4,1898,7592,2025-03-01
2216,Mouse,1,3990,3990,2024-03-27
2217,Impresora,2,4716,9432,2025-05-31
2218,Impresora,4,4590,18360,2025-07-02
2219,Mouse,1,2637,2637,2025-04-18
2220,Impresora,2,1535,3070,2023-08-27
2221,Monitor,3,594,1782,2025-06-20
2222,Laptop,4,4462,17848,2023-11-11
2223,Teclado,1,2887,2887,2024-04-25
2224,Laptop,3,3564,10692,2024-12-27
2225,Impresora,2,4497,8994,2025-06-01
2226,Monitor,2,91,182,2024-09-11
2227,Celular,2,2588,5176,2025-03-19
2228,Impresora,4,3457,13828,2024-06-24
2229,Memoria USB,1,3000,3000,2025-05-11
2230,Monitor,3,1137,3411,2025-05-08
2231,Mouse,1,2406,2406,2025-02-15
2232,Monitor,4,3528,14112,2023-08-29
2233,Mouse,1,1379,1379,2025-01-18
2234,Auriculares,4,4779,19116,2025-03-12
2235,Teclado,2,1535,3070,2023-11-03
2236,Disco Duro,3,59,177,2023-09-01
2237,Monitor,2,1402,2804,2025-03-17
2238,Tablet,1,2050,2050,2025-03-06
2239,Memoria USB,2,2641,5282,2023-12-22
2240,Impresora,3,1920,5760,2025-07-09
2241,Memoria USB,2,2237,4474,2025-01-16
2242,Laptop,3,4816,14448,2024-11-05
2243,Disco Duro,3,4626,13878,2023-09-29
2244,Laptop,2,1303,2606,2025-07-24
2245,Auriculares,4,603,2412,2025-04-04
2246,Disco Duro,1,478,478,2024-08-01
2247,Disco Duro,4,2285,9140,2024-07-25
2248,Laptop,4,2686,10744,2025-07-24
2249,Mouse,2,835,1670,2024-02-22
2250,Laptop,1,2531,2531,2023-10-28
2251,Memoria USB,1,266,266,2023-09-08
2252,Mouse,4,4845,19380,2024-09-08
2253,Memoria USB,2,436,872,2024-08-24
2254,Auriculares,1,4483,4483,2024-07-03
2255,Impresora,4,3737,14948,2024-12-31
2256,Celular,1,127,127,2025-08-12
2257,Mouse,2,2651,5302,2024-08-01
2258,Auriculares,2,858,1716,2025-02-25
2259,Tablet,2,4533,9066,2024-12-07
2260,Auriculares,1,4936,4936,2023-12-15
2261,Laptop,3,1441,4323,2023-11-30
2262,Laptop,1,4798,4798,2024-11-02
2263,Celular,3,3932,11796,2024-08-01
2264,Auriculares,2,275,550,2024-08-05
2265,Teclado,4,2847,11388,2024-01-08
2266,Impresora,3,857,2571,2024-07-11
2267,Laptop,2,2982,5964,2024-06-19
2268,Celular,2,2302,4604,2024-06-11
2269,Impresora,3,572,1716,2025-02-01
2270,Auriculares,4,200,800,2024-06-09
2271,Auriculares,2,4272,8544,2023-11-04
2272,Disco Duro,3,1497,4491,2024-12-18
2273,Celular,4,590,2360,2023-09-07
2274,Laptop,4,4972,19888,2025-01-29
2275,Teclado,2,1747,3494,2024-07-23
2276,Auriculares,1,611,611,2025-01-19
2277,Teclado,1,4536,4536,2023-12-27
2278,Auriculares,2,2280,4560,2025-01-21
2279,Laptop,4,2967,11868,2023-12-29
2280,Impresora,2,367,734,2025-01-14
2281,Monitor,3,185,555,2024-10-18
2282,Impresora,1,4463,4463,2024-09-10
2283,Auriculares,3,2916,8748,2024-04-10
2284,Memoria USB,2,4513,9026,2024-03-04
2285,Monitor,2,602,1204,2023-10-26
2286,Monitor,4,3526,14104,2025-04-28
2287,Teclado,4,4423,17692,2024-05-25
2288,Celular,4,3058,12232,2025-06-22
2289,Teclado,3,2865,8595,2024-04-02
2290,Teclado,4,2786,11144,2024-05-26
2291,Memoria USB,2,4214,8428,2025-07-16
2292,Impresora,4,1285,5140,2024-08-22
2293,Impresora,1,4273,4273,2025-01-19
2294,Tablet,4,4669,18676,2024-03-24
2295,Auriculares,3,4766,14298,2024-11-03
2296,Memoria USB,1,2987,2987,2024-10-23
2297,Tablet,1,2294,2294,2025-08-20
2298,Laptop,1,2490,2490,2024-09-21
2299,Auriculares,3,2310,6930,2024-03-18
2300,Auriculares,2,2597,5194,2025-01-04
2301,Disco Duro,4,3680,14720,2024-11-27
2302,Disco Duro,1,1088,1088,2025-03-30
2303,Mouse,1,2756,2756,2024-04-05
2304,Mouse,1,4849,4849,2024-08-31
2305,Teclado,2,1970,3940,2025-01-03
2306,Laptop,2,111,222,2023-11-23
2307,Monitor,3,3113,9339,2024-11-24
2308,Monitor,2,2239,4478,2025-03-21
2309,Disco Duro,4,1407,5628,2024-07-08
2310,Disco Duro,3,4294,12882,2023-09-01
2311,Disco Duro,3,2305,6915,2024-06-20
2312,Memoria USB,4,3226,12904,2024-07-09
2313,Celular,4,2944,11776,2024-11-20
2314,Mouse,4,299,1196,2024-05-26
2315,Memoria USB,3,1638,4914,2025-04-11
2316,Impresora,3,2807,8421,2025-02-10
2317,Monitor,3,390,1170,2025-08-21
2318,Auriculares,4,3203,12812,2024-09-18
2319,Mouse,4,3854,15416,2023-11-25
2320,Tablet,1,1723,1723,2023-12-07
2321,Impresora,2,2288,4576,2024-09-15
2322,Mouse,1,323,323,2025-01-29
2323,Memoria USB,4,3794,15176,2025-06-25
2324,Laptop,3,1368,4104,2023-11-01
2325,Auriculares,4,2442,9768,2025-06-16
2326,Mouse,2,3648,7296,2025-03-31
2327,Celular,1,2448,2448,2024-09-01
2328,Disco Duro,1,3053,3053,2025-08-18
2329,Disco Duro,3,688,2064,2024-08-24
2330,Auriculares,1,519,519,2023-10-12
2331,Memoria USB,1,1434,1434,2024-01-12
2332,Disco Duro,4,549,2196,2024-10-14
2333,Mouse,1,3641,3641,2025-02-20
2334,Tablet,1,3476,3476,2025-01-03
2335,Monitor,1,774,774,2024-02-05
2336,Monitor,3,2367,7101,2024-05-08
2337,Impresora,3,4930,14790,2024-03-01
2338,Teclado,4,746,2984,2024-03-11
2339,Laptop,1,4846,4846,2024-02-23
2340,Auriculares,3,4943,14829,2024-01-27
2341,Impresora,3,2669,8007,2025-05-05
2342,Teclado,4,2066,8264,2023-11-29
2343,Memoria USB,2,2835,5670,2024-04-19
2344,Celular,1,894,894,2024-12-25
2345,Celular,3,3299,9897,2024-03-11
2346,Laptop,4,3004,12016,2025-05-17
2347,Disco Duro,4,2198,8792,2025-01-12
2348,Mouse,4,3827,15308,2025-05-12
2349,Impresora,3,627,1881,2023-11-26
2350,Impresora,1,654,654,2024-12-24
2351,Auriculares,2,4599,9198,2025-03-23
2352,Auriculares,1,2747,2747,2024-03-27
2353,Celular,4,1094,4376,2025-01-30
2354,Celular,4,1934,7736,2024-05-21
2355,Tablet,2,608,1216,2024-03-28
2356,Tablet,1,3251,3251,2025-06-11
2357,Disco Duro,4,2324,9296,2024-07-19
2358,Tablet,4,3858,15432,2024-11-17
2359,Mouse,1,1993,1993,2024-01-21
2360,Mouse,4,2075,8300,2024-08-03
2361,Impresora,1,3500,3500,2024-10-09
2362,Monitor,4,2099,8396,2025-01-30
2363,Mouse,1,3072,3072,2024-10-26
2364,Teclado,2,4502,9004,2024-09-04
2365,Celular,4,1271,5084,2024-10-23
2366,Auriculares,2,3815,7630,2023-11-14
2367,Tablet,4,3842,15368,2024-03-01
2368,Impresora,4,4322,17288,2023-10-02
2369,Laptop,3,3409,10227,2024-06-26
2370,Auriculares,1,1800,1800,2024-09-03
2371,Teclado,2,2624,5248,2024-01-05
2372,Tablet,2,3708,7416,2023-12-06
2373,Teclado,2,4908,9816,2025-01-22
2374,Celular,1,1744,1744,2025-02-14
2375,Celular,3,2804,8412,2023-12-26
2376,Disco Duro,2,3739,7478,2024-08-13
2377,Impresora,1,1697,1697,2024-09-25
2378,Auriculares,4,468,1872,2023-11-09
2379,Memoria USB,2,4707,9414,2024-09-14
2380,Memoria USB,2,101,202,2025-03-23
2381,Auriculares,3,1426,4278,2025-02-07
2382,Laptop,2,1500,3000,2025-07-23
2383,Impresora,2,1099,2198,2023-11-04
2384,Teclado,4,3618,14472,2023-08-27
2385,Laptop,1,4534,4534,2024-11-27
2386,Monitor,1,4203,4203,2023-11-12
2387,Auriculares,3,3700,11100,2025-02-09
2388,Teclado,4,2723,10892,2024-09-30
2389,Memoria USB,1,4330,4330,2025-01-17
2390,Mouse,4,3776,15104,2024-05-26
2391,Disco Duro,1,1778,1778,2024-04-02
2392,Memoria USB,4,2619,10476,2025-03-28
2393,Impresora,3,2570,7710,2023-10-29
2394,Celular,2,3873,7746,2024-07-07
2395,Mouse,3,2766,8298,2025-04-19
2396,Disco Duro,1,2312,2312,2023-09-10
2397,Disco Duro,3,1521,4563,2025-05-23
2398,Monitor,2,4424,8848,2024-07-30
2399,Monitor,3,250,750,2025-04-07
2400,Tablet,1,4270,4270,2024-07-30
2401,Memoria USB,1,1218,1218,2023-11-27
2402,Memoria USB,3,134,402,2023-10-13
2403,Memoria USB,2,1433,2866,2024-02-13
2404,Tablet,3,4426,13278,2024-07-25
2405,Laptop,2,1012,2024,2025-07-16
2406,Disco Duro,4,2367,9468,2024-08-09
2407,Mouse,2,1061,2122,2024-09-16
2408,Impresora,4,31,124,2023-12-15
2409,Disco Duro,3,3696,11088,2024-08-04
2410,Monitor,2,4845,9690,2023-08-23
2411,Teclado,4,3085,12340,2023-10-24
2412,Celular,4,2056,8224,2024-04-04
2413,Tablet,4,3066,12264,2024-10-18
2414,Auriculares,1,2370,2370,2023-09-10
2415,Teclado,3,560,1680,2023-09-22
2416,Impresora,4,2880,11520,2025-05-16
2417,Memoria USB,2,96,192,2023-09-15
2418,Monitor,4,3087,12348,2024-03-20
2419,Monitor,1,43,43,2024-01-30
2420,Monitor,3,695,2085,2024-05-03
2421,Memoria USB,1,2414,2414,2025-03-15
2422,Auriculares,1,4287,4287,2023-12-14
2423,Tablet,1,3418,3418,2025-01-07
2424,Teclado,2,2779,5558,2025-06-24
2425,Memoria USB,3,508,1524,2024-03-29
2426,Impresora,3,1505,4515,2024-08-13
2427,Tablet,2,3679,7358,2024-02-07
2428,Impresora,3,3255,9765,2025-01-27
2429,Tablet,1,2439,2439,2024-04-20
2430,Auriculares,3,3515,10545,2024-08-31
2431,Celular,2,776,1552,2024-01-08
2432,Impresora,1,2544,2544,2023-11-27
2433,Memoria USB,2,4270,8540,2024-01-16
2434,Tablet,4,276,1104,2024-02-20
2435,Monitor,1,1799,1799,2023-10-18
2436,Disco Duro,1,4789,4789,2023-10-03
2437,Monitor,3,2135,6405,2025-08-02
2438,Laptop,1,3368,3368,2025-02-15
2439,Celular,2,4788,9576,2025-07-14
2440,Celular,3,1492,4476,2023-08-24
2441,Monitor,4,278,1112,2024-06-05
2442,Teclado,2,4095,8190,2024-01-07
2443,Auriculares,4,326,1304,2025-04-30
2444,Impresora,4,1138,4552,2025-01-15
2445,Memoria USB,4,3037,12148,2025-08-21
2446,Celular,1,4361,4361,2024-03-31
2447,Monitor,2,2800,5600,2024-07-18
2448,Monitor,2,1678,3356,2025-04-30
2449,Auriculares,1,206,206,2024-09-29
2450,Auriculares,3,1817,5451,2025-01-11
2451,Mouse,4,944,3776,2023-12-27
2452,Mouse,2,804,1608,2024-05-13
2453,Teclado,1,3464,3464,2025-08-03
2454,Teclado,4,3216,12864,2023-09-06
2455,Laptop,3,1380,4140,2024-04-04
2456,Teclado,3,360,1080,2023-12-05
2457,Tablet,4,582,2328,2024-12-27
2458,Auriculares,3,4766,14298,2024-07-06
2459,Memoria USB,2,3019,6038,2024-03-28
2460,Tablet,2,1213,2426,2024-05-25
2461,Impresora,2,3130,6260,2024-07-28
2462,Monitor,3,88,264,2024-11-16
2463,Teclado,2,2448,4896,2024-08-25
2464,Monitor,1,3618,3618,2024-12-08
2465,Celular,2,2392,4784,2024-02-28
2466,Laptop,2,4576,9152,2024-10-14
2467,Celular,3,863,2589,2025-08-01
2468,Laptop,2,593,1186,2024-12-29
2469,Mouse,4,4234,16936,2023-09-30
2470,Monitor,1,2616,2616,2024-01-31
2471,Laptop,3,4761,14283,2023-12-21
2472,Disco Duro,1,1498,1498,2024-09-24
2473,Tablet,4,2093,8372,2024-05-10
2474,Laptop,3,1533,4599,2025-08-19
2475,Laptop,3,988,2964,2025-03-05
2476,Tablet,2,2216,4432,2025-04-17
2477,Monitor,1,1531,1531,2023-12-29
2478,Monitor,4,674,2696,2025-02-12
